Q2,x,y,Sigma,stat,uncor,sys1,sys2,sys3,sys4,sys5,sys6,sys7,sys8,sys9,sys10,sys11,sys12,sys13,sys14,sys15,sys16,sys17,sys18,sys19,sys20,sys21,sys22,sys23,sys24,sys25,sys26,sys27,sys28,sys29,sys30,sys31,sys32,sys33,sys34,sys35,sys36,sys37,sys38,sys39,sys40,sys41,sys42,sys43,sys44,sys45,sys46,sys47,sys48,sys49,sys50,sys51,sys52,sys53,sys54,sys55,sys56,sys57,sys58,sys59,sys60,sys61,sys62,sys63,sys64,sys65,sys66,sys67,sys68,sys69,sys70,sys71,sys72,sys73,sys74,sys75,sys76,sys77,sys78,sys79,sys80,sys81,sys82,sys83,sys84,sys85,sys86,sys87,sys88,sys89,sys90,sys91,sys92,sys93,sys94,sys95,sys96,sys97,sys98,sys99,sys100,sys101,sys102,sys103,sys104,sys105,sys106,sys107,sys108,sys109,sys110,sys111,sys112,sys113,sys114,sys115,sys116,sys117,sys118,sys119,sys120,sys121,sys122,sys123,sys124,sys125,sys126,sys127,sys128,sys129,sys130,sys131,sys132,sys133,sys134,sys135,sys136,sys137,sys138,sys139,sys140,sys141,sys142,sys143,sys144,sys145,sys146,sys147,sys148,sys149,sys150,sys151,sys152,sys153,sys154,sys155,sys156,sys157,sys158,sys159,sys160,sys161,sys162,tot_noproc,delta_rel,delta_1,delta_2,delta_3,delta_4,delta_gp,delta_had
800,0.0105,0.75287,0.96275,2.7016,1.8689,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.004,-0.003,0.005,0.006,0.02,0.033,-0.003,0.002,0.007,0.019,0.006,0.01,0.006,0.002,-0.013,0.003,-0.013,-0.003,-0.012,-0.015,0.005,-0.004,0.005,0.009,0.003,0.019,-0.018,0.024,0.014,0.003,0.016,-0.019,-0.03,-0.004,0.014,0.003,-0.001,0.001,-0.003,0.014,-0.002,0.001,0.003,0.027,-0.015,-0.002,0.012,-0.019,-0.007,-0.015,-0.011,0,-0.037,-0.035,-0.02,-0.012,0.021,-0.047,-0.008,-0.034,0.027,0.016,-0.024,0.008,0.058,0.028,0.01,0.035,0.002,-0.102,0.039,0.019,0.05,-0.065,0.021,-0.003,-0.042,-0.047,-0.089,0.001,-0.056,0,0.044,-0.075,0.017,-0.046,-0.018,-0.034,0.006,0.031,-0.045,0.005,-0.005,0.054,-0.058,0.016,-0.001,0.008,-0.042,0.005,-0.004,0.01,-0.005,0.019,-0.013,0,0.002,0.022,-0.001,0.029,-0.005,-0.05,0.002,-0.008,-0.062,0.039,0.02,-0.061,-0.003,-0.052,0.022,-0.003,0.004,-0.03,-0.039,-0.008,0.002,0.068,0.006,-0.068,0.069,-0.024,0.003,0.005,-0.065,0.028,-0.024,-0.066,-0.003,0.027,-0.123,-0.029,-0.063,-0.001,-0.003,-0.007,0,-0.065,0.013,-0.129,3.44019,-0.0820566,0.00103869,-0.0467411,-0.00207738,-0.0758245,-0.00830936,-0.0166201
800,0.013,0.60809,0.88824,1.4539,0.36199,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.005,-0.005,0.008,0.012,0.018,0.01,0.013,0.005,0.005,-0.013,0.004,-0.015,-0.002,-0.004,-0.016,0.003,0.006,-0.016,0.01,0.003,0.018,-0.016,0.023,0.004,-0.004,0.024,-0.019,-0.037,-0.012,0.009,0.009,0.003,0.004,-0.013,0.03,0.003,0.002,-0.012,0.054,-0.005,-0.01,0.055,0.016,-0.007,0.013,-0.018,0,-0.058,-0.06,-0.02,0.001,-0.001,-0.032,0.062,-0.032,0.046,0.026,0.105,0.018,0.004,0.014,0.004,0.015,0.065,-0.087,0.036,-0.003,0.049,-0.05,0.022,-0.002,-0.039,-0.052,-0.067,-0.051,-0.051,-0.001,0.21,0.026,0,-0.18,-0.154,-0.026,0.008,0.041,-0.059,0.002,-0.045,0.153,-0.209,0.031,-0.011,0.037,0.079,0.001,-0.011,0.004,0.014,-0.004,-0.004,0,-0.002,0.022,-0.002,0.041,0.073,-0.054,0.009,-0.009,-0.07,0.048,0.042,-0.077,-0.053,0.011,0.034,-0.006,0.021,0.019,0.005,-0.018,-0.01,0.096,0.01,-0.105,0.091,-0.065,0.004,0.005,-0.034,0.024,-0.046,0.069,-0.005,0.129,0.036,0.015,0.001,0.046,-0.009,-0.022,0,-0.056,0.013,0,1.86518,0.225164,0.00112582,-0.0416554,-0.374899,-0.104701,-0.12624,-0.0191409
800,0.02,0.39526,0.75247,1.4225,0.51719,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,0,0.005,0.012,0.019,0.009,0.011,0.005,0.004,-0.011,0.002,-0.017,0,-0.005,-0.014,0.009,-0.011,0.01,0.01,0.003,0.02,-0.017,0.022,0.008,-0.002,0.016,-0.017,-0.027,-0.002,0.005,0.006,-0.01,0.006,-0.009,0.019,0,0.003,-0.001,0.024,0.007,0.002,0.023,-0.01,-0.007,-0.009,-0.012,0.002,-0.052,-0.053,-0.025,-0.009,0.018,-0.055,0.012,-0.067,0.037,0.022,0.049,0.011,0.007,0.015,0.006,-0.015,0.032,-0.052,0.016,0.004,0.032,-0.022,0.02,-0.002,-0.028,-0.032,-0.034,-0.033,-0.032,0,0.121,0.022,0.004,-0.039,-0.059,-0.033,0.008,0.005,-0.014,-0.003,-0.009,0.025,-0.01,0.002,0.001,-0.003,-0.029,0.005,0.001,0.011,-0.006,0.017,-0.017,0,0.001,0.007,-0.001,-0.001,0.015,-0.056,-0.002,-0.008,-0.07,0.044,0.022,-0.075,-0.035,-0.02,0.048,-0.004,0.002,0.006,0.007,-0.001,-0.001,0.073,0.008,-0.091,0.065,-0.044,0.003,0.005,-0.044,0.024,-0.034,-0.001,-0.004,0.074,-0.049,0.023,-0.003,0.003,-0.003,-0.006,0,-0.065,0.015,-0.035,1.81332,0.103659,0.00132896,-0.0465135,-0.140869,-0.0837243,-0.0718076,-0.00930257
800,0.032,0.24704,0.64142,1.4536,0.54224,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.001,0.005,0.011,0.018,0.01,0.01,0.005,0.004,-0.012,0.003,-0.016,-0.001,-0.004,-0.014,0.008,-0.006,0.003,0.01,0.003,0.019,-0.016,0.022,0.006,-0.003,0.019,-0.017,-0.029,-0.005,0.01,0.005,-0.005,0.004,-0.007,0.018,-0.001,0.002,-0.002,0.026,0.001,-0.001,0.021,-0.024,-0.006,0,-0.012,-0.002,-0.035,-0.034,-0.013,-0.001,0.005,-0.038,0.011,-0.057,0.034,0.019,0.008,0.007,0.005,0.018,0.008,-0.013,0.047,-0.032,0.013,0,0.022,-0.005,0.019,-0.002,-0.022,-0.022,-0.024,-0.03,-0.025,0,0.099,0.021,0.004,-0.027,-0.053,-0.036,0.013,0,-0.009,-0.002,-0.007,0.027,-0.017,0.004,0.001,0,-0.023,0.005,0.004,0.012,-0.001,0.015,-0.019,0,0.001,0.004,-0.001,-0.001,0.018,-0.068,0,-0.01,-0.081,0.051,0.031,-0.079,-0.011,-0.063,0.059,-0.005,-0.01,-0.01,0.01,0.003,0.001,0.096,0.01,-0.11,0.073,-0.05,0.004,0.005,-0.045,0.024,-0.03,0.098,0,0.03,-0.019,-0.027,-0.044,0.039,-0.009,-0.025,0,-0.054,0.013,-0.031,1.84623,0.0608026,0.00155904,-0.0483303,-0.077952,-0.074834,-0.046788,0.00935235
800,0.05,0.1581,0.54669,1.4201,0.42033,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0,0.005,0.012,0.02,0.009,0.011,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.005,-0.014,0.01,-0.009,0.005,0.011,0.004,0.019,-0.017,0.02,0.009,-0.001,0.009,-0.019,-0.022,0.002,-0.001,0.006,-0.02,0.009,-0.009,0.016,0,0.003,0.003,0.009,0.024,0.009,0.019,-0.022,-0.006,0.003,-0.014,-0.001,-0.048,-0.051,-0.019,0.003,0.004,-0.067,-0.001,-0.058,0.034,0.019,0.008,0.008,0.006,0.018,0.007,0.001,0.079,-0.008,0.004,0,0.021,0.019,0.012,-0.002,-0.016,-0.009,-0.006,-0.014,-0.012,0,-0.012,-0.032,0,-0.033,-0.05,-0.015,-0.033,0.038,-0.046,-0.008,-0.025,0.059,-0.061,0.003,-0.001,-0.004,-0.01,0.001,-0.001,0,-0.016,0.012,-0.012,0,-0.002,0.014,-0.001,0.051,0.017,-0.044,0.004,-0.004,-0.053,0.03,-0.005,-0.063,-0.08,0.061,0.02,0,0.014,0.029,-0.001,0.027,0.004,0.063,0.003,-0.022,0.123,0.005,0.001,0.003,-0.032,0.013,0.006,-0.042,-0.001,-0.002,-0.128,0.078,0.045,-0.073,0.01,0.036,0,-0.087,0.021,-0.008,1.79057,0.118897,-0.00182919,-0.0457298,-0.223161,-0.106093,-0.0420837,-0.078707
800,0.08,0.098814,0.45181,1.5628,0.47892,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0,0.004,0.012,0.019,0.009,0.012,0.006,0.004,-0.01,0.001,-0.018,0.001,-0.004,-0.014,0.01,-0.011,0.01,0.011,0.004,0.019,-0.017,0.02,0.007,-0.002,0.011,-0.017,-0.023,0.002,-0.003,0.009,-0.01,0.006,-0.006,0.015,-0.003,0.002,0.002,0.014,0.007,0.004,0.015,-0.012,-0.006,-0.01,-0.011,-0.001,-0.038,-0.038,-0.016,-0.003,0.009,-0.048,0.009,-0.051,0.033,0.021,0.07,0.011,-0.01,0.007,0.001,-0.034,-0.058,-0.038,0.005,-0.004,0.01,-0.016,0.033,-0.002,-0.007,-0.007,-0.002,-0.057,-0.021,-0.001,0.175,0.092,0.008,0.028,-0.05,-0.07,0.05,-0.055,0.047,-0.01,0.003,-0.032,0.069,-0.012,0.006,-0.021,-0.055,0.003,0.002,0.006,-0.018,0.017,-0.011,0,-0.001,0.016,-0.001,0.033,0.006,-0.047,-0.003,-0.005,-0.058,0.034,-0.01,-0.082,-0.07,0.043,0.037,-0.001,0,0.006,-0.009,-0.049,-0.022,0.072,0.005,-0.03,0.177,-0.026,0.003,0.004,-0.046,0.016,0.033,0.179,0.008,-0.106,-0.064,-0.062,-0.074,0.018,-0.005,-0.01,0,-0.064,0.015,-0.027,1.94339,0.0464797,0,-0.048693,-0.115093,-0.0575463,-0.0442811,-0.0708686
800,0.13,0.060809,0.3733,1.7999,0.49315,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0,0.004,0.012,0.02,0.009,0.012,0.006,0.004,-0.01,0.001,-0.019,0.002,-0.005,-0.014,0.012,-0.013,0.011,0.011,0.004,0.02,-0.017,0.019,0.008,-0.001,0.009,-0.018,-0.021,0.004,-0.006,0.009,-0.015,0.008,-0.007,0.014,-0.001,0.003,0.004,0.007,0.021,0.008,0.016,-0.005,-0.006,-0.007,-0.011,0,-0.044,-0.045,-0.019,-0.001,0.009,-0.057,0.006,-0.051,0.033,0.021,0.061,0.01,-0.009,0.009,0.002,-0.028,-0.02,-0.019,0.002,-0.002,0.006,0.006,0.025,-0.002,-0.007,-0.004,0.006,-0.042,-0.012,-0.001,0.096,0.045,0.005,0.014,-0.043,-0.043,0.007,-0.014,0.007,-0.01,-0.009,0.007,0.013,-0.005,0.003,-0.013,-0.032,0.001,0.003,-0.001,-0.016,0.011,-0.021,0,-0.003,0.012,-0.002,0.041,-0.002,-0.063,-0.001,-0.006,-0.072,0.041,-0.01,-0.092,-0.088,0.06,0.033,-0.001,0.011,0.016,-0.01,0.044,0.014,0.072,0.003,-0.012,0.137,-0.004,0.002,0.004,-0.045,0.017,0.01,-0.009,-0.004,0.069,-0.066,0.052,0.024,-0.026,0.003,0.008,0,-0.073,0.018,-0.012,2.11817,0.117868,0,-0.0482186,-0.163407,-0.0669703,-0.0428748,-0.067008
800,0.18,0.043917,0.32606,3.0712,1.6835,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.003,0.004,0.003,0.02,-0.002,0.001,0.004,0.012,0.02,0.01,0.013,0.005,0.004,-0.009,0,-0.021,0.003,-0.004,-0.013,0.01,-0.008,0.002,0.012,0.005,0.02,-0.018,0.018,0.016,0.003,-0.003,-0.018,-0.005,0.02,-0.028,0.014,-0.04,0.02,-0.011,0.01,0.002,0.007,0.016,-0.03,0.068,0.028,0,-0.014,-0.005,-0.011,-0.01,0.004,-0.046,-0.044,-0.023,-0.01,0.018,-0.039,0.001,-0.065,0.034,0.017,0.053,0.01,-0.004,0.01,0.002,-0.052,0.013,-0.017,0.005,-0.009,0.003,0.026,0.019,-0.002,-0.015,-0.01,0.006,-0.032,-0.013,-0.001,0.013,0.01,-0.005,-0.028,-0.073,-0.04,-0.014,0.005,-0.014,-0.016,-0.024,0.047,-0.043,0,-0.001,-0.005,-0.003,0,0,-0.006,-0.019,0.008,-0.017,0,-0.004,0.008,-0.001,0.052,0.016,-0.028,0.009,-0.003,-0.038,0.025,-0.013,-0.091,-0.184,0.208,-0.054,-0.003,0.091,0.025,-0.099,-0.034,-0.007,0.057,0.005,-0.046,0.094,-0.029,0.003,0.006,-0.067,0.032,-0.045,-0.066,-0.003,0.023,-0.119,-0.034,-0.068,0.001,-0.004,-0.008,0,-0.066,0.013,-0.133,3.6577,0.248421,0,-0.0490707,-0.3987,-0.036803,-0.0337434,-0.101298
800,0.25,0.031621,0.25374,2.16,0.64484,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0,0.004,0.012,0.019,0.01,0.012,0.005,0.004,-0.01,0.001,-0.019,0.001,-0.004,-0.014,0.008,-0.004,-0.002,0.011,0.004,0.02,-0.017,0.02,0.011,-0.001,0.007,-0.017,-0.014,0.011,-0.01,0.009,-0.029,0.015,-0.01,0.015,0.001,0.005,0.008,-0.007,0.042,0.016,0.011,-0.009,-0.005,-0.002,-0.01,0.002,-0.043,-0.043,-0.024,-0.015,0.025,-0.042,0.002,-0.081,0.037,0.02,0.052,0.009,-0.013,0.009,0.003,-0.07,-0.01,-0.025,-0.016,0.012,0.024,-0.004,0.028,-0.002,-0.009,-0.007,-0.012,-0.056,-0.022,-0.001,0.104,0.051,-0.004,-0.129,-0.184,-0.148,0.173,-0.153,0.137,-0.008,0.018,-0.074,0.124,-0.02,0.009,-0.028,-0.067,0.005,0.008,0.01,-0.017,0.026,-0.022,0,0.001,-0.002,0,0.017,0.015,-0.048,0.011,-0.006,-0.064,0.044,0.038,-0.064,-0.104,0.084,-0.005,-0.008,0.078,0.059,-0.026,-0.013,-0.003,0.042,0.009,-0.113,-0.022,-0.05,0.003,0.004,-0.027,0.028,-0.102,-0.19,-0.014,0.212,-0.055,0.158,0.12,-0.059,0.007,0.03,0,-0.083,0.019,0.01,2.52812,0.275873,0,-0.0472925,-0.224639,-0.0788208,-0.0394213,-0.0394213
800,0.4,0.019763,0.14051,4.7137,3.8518,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0,0.005,-0.03,-0.024,-0.001,-0.004,0.005,0.003,0.019,-0.001,0.002,0.002,0.013,0.015,0.017,0.014,0.003,0.005,-0.01,0.002,-0.022,0.001,-0.003,-0.017,0.004,0.011,-0.028,0.012,0.006,0.025,-0.017,0.025,0.021,0,-0.002,-0.011,0.018,0.039,-0.04,0.016,-0.076,0.044,-0.022,0.017,0.008,0.012,0.023,-0.062,0.136,0.049,0.001,-0.014,-0.004,0.021,-0.007,0.014,-0.052,-0.05,-0.053,-0.068,0.096,0.015,0.031,-0.111,0.044,0.022,0.09,0.008,-0.065,-0.002,0.001,-0.113,0.039,0.064,-0.013,-0.036,-0.044,0.12,0.014,-0.001,0.024,0.042,0.041,-0.055,0.02,-0.001,-0.052,0.057,-0.026,-0.109,-0.19,-0.066,0.033,-0.052,0.045,-0.025,-0.021,0.058,-0.016,-0.018,0.001,-0.013,0.048,0.01,0.018,0.022,-0.004,0.049,-0.052,-0.002,0.014,-0.1,0.013,-0.079,-0.056,-0.027,0.064,-0.008,-0.057,0.074,0.227,0.015,-0.374,0.447,-0.359,-0.033,0.481,0.247,-0.214,-0.19,-0.065,0.126,0.05,-0.701,-0.581,-0.251,0.011,0.009,0.045,0.073,-0.543,-0.057,0.009,-0.19,-0.184,-0.002,-0.033,-0.011,-0.018,0,0,-0.047,0.01,-0.091,6.35449,1.18853,0.00711693,-0.0498185,-0.754395,-0.099637,-0.0427168,0.00711592
800,0.65,0.012162,0.015845,21.2,12.487,0.345,0.071,-0.043,0.438,0.725,-0.181,0.001,-0.002,0.001,0.005,-0.03,-0.023,-0.001,-0.003,0.005,0.002,0.018,0.002,0.002,0.001,0.012,0.019,0.013,0.019,0.005,-0.001,-0.004,-0.005,-0.033,0.014,-0.011,-0.019,0.016,-0.004,-0.01,0.013,0.004,0.019,-0.021,0.017,0.014,-0.007,-0.004,-0.008,0.007,0.026,-0.011,0.006,-0.013,0.005,0.007,0.001,-0.01,-0.003,0.014,-0.005,-0.001,0.015,-0.019,-0.029,-0.001,0.011,-0.005,0.014,-0.053,-0.054,-0.032,-0.022,0.024,0.03,0.017,-0.085,0.042,-0.006,0.185,0.037,0.152,0.008,-0.015,-0.09,0.018,0.02,0.006,-0.027,-0.022,0.051,0.008,-0.001,-0.141,-0.195,0.206,-0.118,0.023,-0.001,-0.015,-0.022,-0.066,-0.089,-0.095,-0.003,-0.041,0.007,-0.008,-0.027,-0.02,-0.016,0.036,0.006,-0.003,0.02,0.01,-0.02,-0.028,-0.105,0.012,-0.108,-0.067,-0.004,-0.05,0.048,-0.013,0.218,0.38,-0.286,0.038,-0.03,-0.275,0.167,-0.021,-0.525,-0.781,0.389,-0.116,-0.017,0.155,-0.405,-0.707,-0.321,0.06,0.551,0.042,-0.647,-0.845,0.538,-0.02,-0.019,-0.43,-0.169,0.957,-0.119,0,-0.029,0.156,-0.045,0.008,0.018,-0.013,0,0,0.037,-0.008,0.02,24.731,2.79583,0.00631114,-0.0694225,-0.460713,0.0946671,-0.101068,-0.253052
1000,0.013,0.76011,0.86202,2.7513,1.4987,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.024,-0.002,-0.005,0.005,-0.004,0.019,-0.015,0.005,0.002,0.013,0.015,0.006,0.013,0.006,0.008,-0.019,0.01,-0.004,-0.008,0.001,-0.014,0.006,-0.005,0.007,0.006,0,0.015,-0.012,0.029,0.001,-0.003,0.042,-0.023,-0.052,-0.027,-0.045,0.048,0.025,0.013,-0.045,0.066,0.032,0.011,-0.032,0.084,0.076,-0.009,0.119,-0.066,-0.011,0.061,-0.035,-0.004,-0.039,-0.005,0.069,0.096,-0.195,0.188,0.241,-0.121,0.111,0.032,0.372,0.05,-0.022,-0.003,-0.01,0.075,0.068,-0.133,0.022,0.023,0.113,-0.106,0.008,-0.002,-0.045,-0.064,-0.073,-0.041,-0.04,0,0.132,-0.082,-0.019,-0.346,-0.191,0.186,-0.256,0.236,-0.221,-0.002,-0.041,-0.074,0.24,-0.046,0.016,-0.058,-0.162,0.013,-0.027,0.034,-0.035,0.082,-0.025,0.002,0.013,0.094,0.002,0.043,-0.013,0.013,-0.051,-0.006,-0.054,0.042,0.054,-0.033,-0.006,-0.003,0.001,-0.005,0.033,-0.012,-0.048,0,0.005,0.071,0.007,-0.074,0.071,-0.032,0.003,0.006,-0.072,0.031,-0.032,-0.07,-0.003,0.022,-0.127,-0.029,-0.065,-0.002,-0.003,-0.007,0,-0.067,0.014,-0.134,3.42485,0.726201,0.00232013,-0.0371221,-0.128767,-0.18213,-1.03125,-0.170799
1000,0.02,0.49407,0.76995,2.2974,0.96217,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,0.001,0.004,0.012,0.018,0.009,0.011,0.006,0.004,-0.012,0.003,-0.016,-0.001,-0.005,-0.015,0.007,-0.006,0.004,0.01,0.003,0.019,-0.017,0.023,0.007,-0.002,0.02,-0.018,-0.032,-0.008,0.01,0.007,0,0.002,-0.008,0.021,0.001,0.002,-0.003,0.035,-0.003,-0.003,0.027,-0.028,-0.007,0.003,-0.014,-0.002,-0.039,-0.037,-0.011,0.002,-0.003,-0.029,0.022,-0.055,0.038,0.019,0.035,0.012,0.018,0.018,0.006,0.008,0.022,-0.065,0.023,0.006,0.036,-0.035,0.021,-0.002,-0.03,-0.035,-0.037,-0.024,-0.032,0,0.046,-0.036,0,-0.072,-0.058,-0.01,-0.023,0.042,-0.051,-0.001,-0.014,0.044,-0.034,0.007,0,0.001,-0.031,0.005,0.002,0.01,-0.006,0.017,-0.018,0,0.001,0.002,0,-0.016,0.023,-0.059,0,-0.008,-0.073,0.047,0.032,-0.066,-0.021,-0.034,0.026,-0.003,0.003,-0.031,-0.038,-0.014,0.001,0.08,0.008,-0.095,0.05,-0.025,0.003,0.006,-0.069,0.029,-0.035,-0.07,-0.003,0.02,-0.126,-0.029,-0.064,-0.002,-0.003,-0.007,0,-0.066,0.014,-0.132,2.68941,0.141568,0.00129879,-0.0454575,-0.018183,-0.0922138,-0.11311,0.0337535
1000,0.032,0.30879,0.65796,2.3199,1.0469,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0,0.004,0.011,0.019,0.01,0.011,0.005,0.004,-0.012,0.003,-0.017,0,-0.005,-0.015,0.008,-0.007,0.004,0.01,0.003,0.019,-0.016,0.023,0.006,-0.003,0.02,-0.017,-0.032,-0.007,0.016,0.003,-0.002,0.002,-0.006,0.018,-0.002,0.001,-0.003,0.032,-0.009,-0.004,0.022,-0.025,-0.006,0.001,-0.013,-0.002,-0.04,-0.041,-0.019,-0.005,0.013,-0.052,0.005,-0.052,0.033,0.02,0.008,0.007,0.012,0.019,0.008,-0.005,0.025,-0.047,0.019,0.001,0.025,-0.018,0.022,-0.002,-0.02,-0.019,-0.028,-0.023,-0.025,0,0.037,-0.021,0.002,-0.045,-0.051,-0.029,0.001,0.021,-0.032,-0.001,-0.014,0.06,-0.066,0.011,-0.001,0.006,-0.012,0.004,0.004,0.01,-0.002,0.014,-0.017,0,0.001,-0.003,-0.001,-0.005,0.01,-0.061,0.005,-0.008,-0.071,0.045,0.03,-0.064,-0.007,-0.062,0.032,-0.004,-0.001,-0.03,-0.029,-0.015,0,0.082,0.009,-0.113,0.035,-0.032,0.003,0.006,-0.064,0.03,-0.045,-0.068,-0.003,0.017,-0.13,-0.027,-0.063,-0.002,-0.003,-0.007,0,-0.067,0.014,-0.133,2.73882,0.060794,0,-0.0455955,-0.019758,-0.0927108,-0.0273619,0.019752
1000,0.05,0.19763,0.51651,2.4982,1.3763,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.003,-0.002,0.006,0.011,0.018,0.01,0.012,0.005,0.004,-0.012,0.003,-0.016,0,-0.004,-0.014,0.011,-0.009,0.006,0.01,0.003,0.02,-0.014,0.022,-0.002,-0.009,0.025,-0.017,-0.037,-0.014,0.022,0.001,0,0.002,-0.009,0.024,-0.002,0.001,-0.011,0.043,-0.011,-0.009,0.035,-0.031,-0.006,0.015,-0.015,-0.005,-0.041,-0.046,-0.017,0.004,0.003,-0.065,0.014,-0.065,0.037,0.024,0.026,0.006,-0.019,0.013,0.007,-0.034,0.049,-0.003,0.003,-0.012,0.006,0.016,0.023,-0.001,0.005,0.013,0.016,-0.039,0.001,-0.001,0.037,0.023,-0.005,-0.036,-0.071,-0.026,0.002,0.015,-0.024,-0.002,-0.022,0.074,-0.086,0.009,-0.003,0.006,0.015,0.004,0.008,0.013,0.003,0.012,-0.018,0,0.002,-0.007,-0.001,0.006,0.001,-0.069,0.003,-0.009,-0.076,0.047,0.027,-0.065,0.042,-0.151,0.065,-0.004,-0.036,-0.054,-0.01,-0.012,0.003,0.094,0.011,-0.131,0.018,-0.025,0.003,0.005,-0.065,0.029,-0.043,-0.069,-0.003,0.015,-0.13,-0.026,-0.061,-0.003,-0.003,-0.006,0,-0.067,0.014,-0.133,3.0341,0.0851871,0,-0.0425936,0.00193607,-0.112292,-0.0329202,-0.00193588
1000,0.08,0.12352,0.44019,2.7164,1.0121,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.005,0.002,0.02,-0.002,0.001,0.003,0.011,0.02,0.009,0.011,0.006,0.004,-0.01,0.001,-0.018,0.001,-0.006,-0.014,0.008,-0.008,0.007,0.01,0.003,0.018,-0.018,0.021,0.009,0,0.014,-0.018,-0.029,-0.004,0.013,0.004,0.004,-0.003,0,0.011,-0.005,-0.001,0.002,0.028,-0.025,-0.005,0.011,-0.025,-0.007,-0.012,-0.011,-0.002,-0.036,-0.035,-0.016,-0.003,0.01,-0.053,-0.007,-0.045,0.03,0.017,0.013,0.01,0.032,0.02,0.006,0.003,0.003,-0.075,0.027,0.009,0.037,-0.034,0.019,-0.002,-0.04,-0.044,-0.045,-0.012,-0.038,0,0.038,-0.054,0.01,-0.033,-0.031,-0.033,-0.007,0.024,-0.036,-0.004,-0.014,0.044,-0.044,0.009,-0.001,0.002,-0.032,0.001,-0.006,-0.004,-0.014,0.008,-0.014,0,-0.004,0.03,-0.002,0.049,0.02,-0.036,0.004,-0.004,-0.042,0.024,-0.03,-0.096,-0.1,0.076,0.016,0,0.009,-0.022,-0.054,-0.01,0.001,0.063,0.002,-0.011,0.135,-0.005,0.002,0.005,-0.085,0.023,0.037,-0.068,-0.004,0.048,-0.115,-0.035,-0.069,0.001,-0.002,-0.009,0,-0.068,0.014,-0.136,3.07393,0.0613371,0,-0.0477067,-0.0863264,-0.0454349,-0.0249926,-0.0886666
